"Type","Buy Amount","Buy Currency","Sell Amount","Sell Currency","Fee","Fee Currency","Exchange","Trade-Group","Comment","Date","Tx-ID"
"Staking","0.0006768658178555","USDT","","","","","Pionex","","staking profit","08/22/2024 06:00:00",""
"Staking","0.0006768669768724","USDT","","","","","Pionex","","staking profit","08/22/2024 07:00:00",""
"Staking","0.0006768681358912","USDT","","","","","Pionex","","staking profit","08/22/2024 08:00:00",""
"Staking","0.0006768692949119","USDT","","","","","Pionex","","staking profit","08/22/2024 09:00:00",""
"Staking","0.0006768704539347","USDT","","","","","Pionex","","staking profit","08/22/2024 10:00:00",""
"Staking","0.0006768716129595","USDT","","","","","Pionex","","staking profit","08/22/2024 11:00:00",""
"Staking","0.0006768727719862","USDT","","","","","Pionex","","staking profit","08/22/2024 12:00:00",""
"Staking","0.0006768739310149","USDT","","","","","Pionex","","staking profit","08/22/2024 13:00:00",""
"Staking","0.0006768750900456","USDT","","","","","Pionex","","staking profit","08/22/2024 14:00:00",""
"Staking","0.0006768762490783","USDT","","","","","Pionex","","staking profit","08/22/2024 15:00:00",""
"Staking","0.0006768774081130","USDT","","","","","Pionex","","staking profit","08/22/2024 16:00:00",""
"Staking","0.0006768785671496","USDT","","","","","Pionex","","staking profit","08/22/2024 17:00:00",""
"Staking","0.0006768797261883","USDT","","","","","Pionex","","staking profit","08/22/2024 18:00:00",""
"Staking","0.0006768808852289","USDT","","","","","Pionex","","staking profit","08/22/2024 19:00:00",""
"Staking","0.0006768820442715","USDT","","","","","Pionex","","staking profit","08/22/2024 20:00:00",""
"Staking","0.0006768832033161","USDT","","","","","Pionex","","staking profit","08/22/2024 21:00:00",""
"Staking","0.0006768843623627","USDT","","","","","Pionex","","staking profit","08/22/2024 22:00:00",""
"Staking","0.0006768855214113","USDT","","","","","Pionex","","staking profit","08/22/2024 23:00:00",""
"Staking","0.0006768866804618","USDT","","","","","Pionex","","staking profit","08/23/2024 00:00:00",""
"Staking","0.0006768878395143","USDT","","","","","Pionex","","staking profit","08/23/2024 01:00:00",""
"Staking","0.0006768889985689","USDT","","","","","Pionex","","staking profit","08/23/2024 02:00:00",""
"Staking","0.0006768901576254","USDT","","","","","Pionex","","staking profit","08/23/2024 03:00:00",""
"Staking","0.0006768913166839","USDT","","","","","Pionex","","staking profit","08/23/2024 04:00:00",""
"Staking","0.0006768924757443","USDT","","","","","Pionex","","staking profit","08/23/2024 05:00:00",""
"Staking","0.0006768936348068","USDT","","","","","Pionex","","staking profit","08/23/2024 06:00:00",""
"Staking","0.0007400716412992","USDT","","","","","Pionex","","staking profit","08/23/2024 07:00:00",""
"Staking","0.0007400730268215","USDT","","","","","Pionex","","staking profit","08/23/2024 08:00:00",""
"Staking","0.0007400744123463","USDT","","","","","Pionex","","staking profit","08/23/2024 09:00:00",""
"Staking","0.0007400757978737","USDT","","","","","Pionex","","staking profit","08/23/2024 10:00:00",""
"Staking","0.1965136756746796","USDT","","","","","Pionex","","staking profit","08/23/2024 10:14:03",""
"Trade","0.00347100000000000000","BTC","212.31007164000000000000","USDT","0.00000203","BTC","Pionex","","","08/23/2024 10:23:23","s_59"
"Staking","0.0002028648546367","USDT","","","","","Pionex","","staking profit","08/23/2024 11:00:00",""
"Staking","0.0002028652344293","USDT","","","","","Pionex","","staking profit","08/23/2024 12:00:00",""
"Staking","0.0002028656142227","USDT","","","","","Pionex","","staking profit","08/23/2024 13:00:00",""
"Staking","0.0002028659940167","USDT","","","","","Pionex","","staking profit","08/23/2024 14:00:00",""
"Staking","0.0002028663738115","USDT","","","","","Pionex","","staking profit","08/23/2024 15:00:00",""
"Staking","0.0002028667536070","USDT","","","","","Pionex","","staking profit","08/23/2024 16:00:00",""
"Staking","0.0002028671334032","USDT","","","","","Pionex","","staking profit","08/23/2024 17:00:00",""
"Staking","0.0002028675132001","USDT","","","","","Pionex","","staking profit","08/23/2024 18:00:00",""
"Staking","0.0002028678929978","USDT","","","","","Pionex","","staking profit","08/23/2024 19:00:00",""
"Staking","0.0002028682727961","USDT","","","","","Pionex","","staking profit","08/23/2024 20:00:00",""
"Staking","0.0002028686525951","USDT","","","","","Pionex","","staking profit","08/23/2024 21:00:00",""
"Staking","0.0002028690323949","USDT","","","","","Pionex","","staking profit","08/23/2024 22:00:00",""
"Staking","0.0002028694121954","USDT","","","","","Pionex","","staking profit","08/23/2024 23:00:00",""
"Trade","42.23013624000000000000","USDT","0.00067200000000000000","BTC","0.02111504","USDT","Pionex","","","08/23/2024 23:51:08","s_59"
"Staking","0.0002028697919966","USDT","","","","","Pionex","","staking profit","08/24/2024 00:00:00",""
"Trade","0.00016800000000000000","BTC","10.74420744000000000000","USDT","0.00000014","BTC","Pionex","","","08/24/2024 00:05:14","s_59"
"Staking","0.0002028701717985","USDT","","","","","Pionex","","staking profit","08/24/2024 01:00:00",""
"Staking","0.0002028705516011","USDT","","","","","Pionex","","staking profit","08/24/2024 02:00:00",""
"Staking","0.0002028709314044","USDT","","","","","Pionex","","staking profit","08/24/2024 03:00:00",""
"Staking","0.0002028713112084","USDT","","","","","Pionex","","staking profit","08/24/2024 04:00:00",""
"Staking","0.0002028716910131","USDT","","","","","Pionex","","staking profit","08/24/2024 05:00:00",""
"Staking","0.0002028720708186","USDT","","","","","Pionex","","staking profit","08/24/2024 06:00:00",""
"Staking","0.0002028724506248","USDT","","","","","Pionex","","staking profit","08/24/2024 07:00:00",""
"Staking","0.0001979247126162","USDT","","","","","Pionex","","staking profit","08/24/2024 08:00:00",""
"Staking","0.0001979250741225","USDT","","","","","Pionex","","staking profit","08/24/2024 09:00:00",""
"Staking","0.0001979254356295","USDT","","","","","Pionex","","staking profit","08/24/2024 10:00:00",""
"Staking","0.0001979257971372","USDT","","","","","Pionex","","staking profit","08/24/2024 11:00:00",""
"Staking","0.0001979261586455","USDT","","","","","Pionex","","staking profit","08/24/2024 12:00:00",""
"Staking","0.0001979265201544","USDT","","","","","Pionex","","staking profit","08/24/2024 13:00:00",""
"Staking","0.0001979268816641","USDT","","","","","Pionex","","staking profit","08/24/2024 14:00:00",""
"Staking","0.0001979272431744","USDT","","","","","Pionex","","staking profit","08/24/2024 15:00:00",""
"Staking","0.0001979276046853","USDT","","","","","Pionex","","staking profit","08/24/2024 16:00:00",""
"Staking","0.0001979279661969","USDT","","","","","Pionex","","staking profit","08/24/2024 17:00:00",""
"Staking","0.0001979283277092","USDT","","","","","Pionex","","staking profit","08/24/2024 18:00:00",""
"Staking","0.0001979286892221","USDT","","","","","Pionex","","staking profit","08/24/2024 19:00:00",""
"Staking","0.0001979290507357","USDT","","","","","Pionex","","staking profit","08/24/2024 20:00:00",""
"Staking","0.0001979294122499","USDT","","","","","Pionex","","staking profit","08/24/2024 21:00:00",""
"Trade","10.00520940000000000000","USDT","0.00015600000000000000","BTC","0.00500260","USDT","Pionex","","","08/24/2024 21:58:46","s_59"
"Staking","0.0001979297737648","USDT","","","","","Pionex","","staking profit","08/24/2024 22:00:00",""
"Staking","0.0001979301352804","USDT","","","","","Pionex","","staking profit","08/24/2024 23:00:00",""
"Staking","0.0001979304967966","USDT","","","","","Pionex","","staking profit","08/25/2024 00:00:00",""
"Trade","0.00010800000000000000","BTC","6.94316556000000000000","USDT","0.00000009","BTC","Pionex","","","08/25/2024 00:05:21","s_59"
"Staking","0.0001979308583135","USDT","","","","","Pionex","","staking profit","08/25/2024 01:00:00",""
"Staking","0.0001979312198311","USDT","","","","","Pionex","","staking profit","08/25/2024 02:00:00",""
"Staking","0.0001979315813493","USDT","","","","","Pionex","","staking profit","08/25/2024 03:00:00",""
"Staking","0.0001979319428682","USDT","","","","","Pionex","","staking profit","08/25/2024 04:00:00",""
"Staking","0.0001979323043877","USDT","","","","","Pionex","","staking profit","08/25/2024 05:00:00",""
"Staking","0.0001979326659079","USDT","","","","","Pionex","","staking profit","08/25/2024 06:00:00",""
"Staking","0.0001979330274287","USDT","","","","","Pionex","","staking profit","08/25/2024 07:00:00",""
"Staking","0.0001979333889502","USDT","","","","","Pionex","","staking profit","08/25/2024 08:00:00",""
"Staking","0.0001979337504724","USDT","","","","","Pionex","","staking profit","08/25/2024 09:00:00",""
"Staking","0.0001979341119952","USDT","","","","","Pionex","","staking profit","08/25/2024 10:00:00",""
"Staking","0.0001979344735187","USDT","","","","","Pionex","","staking profit","08/25/2024 11:00:00",""
"Staking","0.0001979348350429","USDT","","","","","Pionex","","staking profit","08/25/2024 12:00:00",""
"Staking","0.0001979351965677","USDT","","","","","Pionex","","staking profit","08/25/2024 13:00:00",""
"Staking","0.0001979355580932","USDT","","","","","Pionex","","staking profit","08/25/2024 14:00:00",""
"Staking","0.0001979359196193","USDT","","","","","Pionex","","staking profit","08/25/2024 15:00:00",""
"Staking","0.0001979362811461","USDT","","","","","Pionex","","staking profit","08/25/2024 16:00:00",""
"Staking","0.0001979366426736","USDT","","","","","Pionex","","staking profit","08/25/2024 17:00:00",""
"Staking","0.0001979370042017","USDT","","","","","Pionex","","staking profit","08/25/2024 18:00:00",""
"Staking","0.0001979373657305","USDT","","","","","Pionex","","staking profit","08/25/2024 19:00:00",""
"Staking","0.0001979377272599","USDT","","","","","Pionex","","staking profit","08/25/2024 20:00:00",""
"Staking","0.0001979380887900","USDT","","","","","Pionex","","staking profit","08/25/2024 21:00:00",""
"Staking","0.0001979384503207","USDT","","","","","Pionex","","staking profit","08/25/2024 22:00:00",""
"Staking","0.0001979388118522","USDT","","","","","Pionex","","staking profit","08/25/2024 23:00:00",""
"Trade","4.63743432000000000000","USDT","0.00007200000000000000","BTC","0.00231871","USDT","Pionex","","","08/25/2024 23:42:47","s_59"
"Staking","0.0001979391733842","USDT","","","","","Pionex","","staking profit","08/26/2024 00:00:00",""
"Trade","0.00024000000000000000","BTC","15.24745392000000000000","USDT","0.00000020","BTC","Pionex","","","08/26/2024 00:07:21","s_59"
"Staking","0.0001979395349170","USDT","","","","","Pionex","","staking profit","08/26/2024 01:00:00",""
"Staking","0.0001979398964504","USDT","","","","","Pionex","","staking profit","08/26/2024 02:00:00",""
"Staking","0.0001979402579844","USDT","","","","","Pionex","","staking profit","08/26/2024 03:00:00",""
"Staking","0.0002041262638791","USDT","","","","","Pionex","","staking profit","08/26/2024 04:00:00",""
"Staking","0.0002041266483635","USDT","","","","","Pionex","","staking profit","08/26/2024 05:00:00",""
"Staking","0.0002041270328486","USDT","","","","","Pionex","","staking profit","08/26/2024 06:00:00",""
"Staking","0.0002041274173345","USDT","","","","","Pionex","","staking profit","08/26/2024 07:00:00",""
"Staking","0.0002041278018211","USDT","","","","","Pionex","","staking profit","08/26/2024 08:00:00",""
"Staking","0.0002041281863084","USDT","","","","","Pionex","","staking profit","08/26/2024 09:00:00",""
"Staking","0.0002041285707964","USDT","","","","","Pionex","","staking profit","08/26/2024 10:00:00",""
"Staking","0.0002041289552851","USDT","","","","","Pionex","","staking profit","08/26/2024 11:00:00",""
"Staking","0.0002041293397746","USDT","","","","","Pionex","","staking profit","08/26/2024 12:00:00",""
"Staking","0.0002041297242648","USDT","","","","","Pionex","","staking profit","08/26/2024 13:00:00",""
"Staking","0.0002041301087557","USDT","","","","","Pionex","","staking profit","08/26/2024 14:00:00",""
"Staking","0.0002041304932474","USDT","","","","","Pionex","","staking profit","08/26/2024 15:00:00",""
"Staking","0.0002041308777397","USDT","","","","","Pionex","","staking profit","08/26/2024 16:00:00",""
"Staking","0.0002041312622328","USDT","","","","","Pionex","","staking profit","08/26/2024 17:00:00",""
"Staking","0.0002041316467266","USDT","","","","","Pionex","","staking profit","08/26/2024 18:00:00",""
"Staking","0.0002041320312212","USDT","","","","","Pionex","","staking profit","08/26/2024 19:00:00",""
"Staking","0.0002041324157164","USDT","","","","","Pionex","","staking profit","08/26/2024 20:00:00",""
"Staking","0.0002041328002124","USDT","","","","","Pionex","","staking profit","08/26/2024 21:00:00",""
"Staking","0.0002041331847091","USDT","","","","","Pionex","","staking profit","08/26/2024 22:00:00",""
"Staking","0.0002041335692066","USDT","","","","","Pionex","","staking profit","08/26/2024 23:00:00",""
"Trade","16.03190268000000000000","USDT","0.00025200000000000000","BTC","0.00801593","USDT","Pionex","","","08/26/2024 23:55:14","s_59"
"Staking","0.0002041339537047","USDT","","","","","Pionex","","staking profit","08/27/2024 00:00:00",""
"Trade","0.00038600000000000000","BTC","23.48274502000000000000","USDT","0.00000032","BTC","Pionex","","","08/27/2024 00:37:52","s_59"
"Staking","0.0002041343382036","USDT","","","","","Pionex","","staking profit","08/27/2024 01:00:00",""
"Staking","0.0002041347227032","USDT","","","","","Pionex","","staking profit","08/27/2024 02:00:00",""
"Staking","0.0002041351072036","USDT","","","","","Pionex","","staking profit","08/27/2024 03:00:00",""
"Staking","0.0002078470460993","USDT","","","","","Pionex","","staking profit","08/27/2024 04:00:00",""
"Staking","0.0002078474447100","USDT","","","","","Pionex","","staking profit","08/27/2024 05:00:00",""
"Staking","0.0002078478433216","USDT","","","","","Pionex","","staking profit","08/27/2024 06:00:00",""
"Staking","0.0002078482419339","USDT","","","","","Pionex","","staking profit","08/27/2024 07:00:00",""
"Staking","0.0002078486405469","USDT","","","","","Pionex","","staking profit","08/27/2024 08:00:00",""
"Staking","0.0002078490391608","USDT","","","","","Pionex","","staking profit","08/27/2024 09:00:00",""
"Staking","0.0002078494377754","USDT","","","","","Pionex","","staking profit","08/27/2024 10:00:00",""
"Staking","0.0002078498363907","USDT","","","","","Pionex","","staking profit","08/27/2024 11:00:00",""
"Staking","0.0002078502350068","USDT","","","","","Pionex","","staking profit","08/27/2024 12:00:00",""
"Staking","0.0002078506336237","USDT","","","","","Pionex","","staking profit","08/27/2024 13:00:00",""
"Staking","0.0002078510322414","USDT","","","","","Pionex","","staking profit","08/27/2024 14:00:00",""
"Staking","0.0002078514308598","USDT","","","","","Pionex","","staking profit","08/27/2024 15:00:00",""
"Staking","0.0002078518294790","USDT","","","","","Pionex","","staking profit","08/27/2024 16:00:00",""
